Tank,Day,fish mass,,,,,,,,,,,,,,,,,
20,7,5.4,,,,,,,,,,,,,,,,,
20,7,6.1,,,,,,,,,,,,,,,,,
20,7,6.9,,,,,,,,,,,,,,,,,
20,7,6.4,,,,,,,,,,,,,,,,,
20,7,7.2,,,,,,,,,,,,,,,,,
20,7,6,,,,,,,,,,,,,,,,,
20,7,5.2,,,,,,,,,,,,,,,,,
20,7,6.3,,,,,,,,,,,,,,,,,
20,7,4.5,,,,,,,,,,,,,,,,,
20,7,3.7,,,,,,,,,,,,,,,,,
20,7,6.1,,,,,,,,,,,,,,,,,
20,7,6.4,,,,,,,,,,,,,,,,,
20,7,8,,,,,,,,,,,,,,,,,
20,7,5.4,,,,,,,,,,,,,,,,,
20,7,4.6,,,,,,,,,,,,,,,,,
20,7,4.6,,,,,,,,,,,,,,,,,
20,7,4.2,,,,,,,,,,,,,,,,,
20,7,6,,,,,,,,,,,,,,,,,
20,7,3.8,,,,,,,,,,,,,,,,,
20,7,3.9,,,,,,,,,,,,,,,,,
20,7,3.5,,,,,,,,,,,,,,,,,
20,7,4.2,,,,,,,,,,,,,,,,,
20,7,4.9,,,,,,,,,,,,,,,,,
20,7,7.4,,,,,,,,,,,,,,,,,
20,7,9.1,,,,,,,,,,,,,,,,,
20,7,7,,,,,,,,,,,,,,,,,
21,1,5.69,,,,,,,,,,,,,,,,,
21,2,5.69,,,,,,,,,,,,,,,,,
21,3,6.1,,,,,,,,,,,,,,,,,
21,3,4.5,,,,,,,,,,,,,,,,,
21,4,6.7,,,,,,,,,,,,,,,,,
21,4,4.9,,,,,,,,,,,,,,,,,
21,4,5.4,,,,,,,,,,,,,,,,,
21,4,6.4,,,,,,,,,,,,,,,,,
21,5,5.5,,,,,,,,,,,,,,,,,
21,5,6.3,,,,,,,,,,,,,,,,,
21,5,4.8,,,,,,,,,,,,,,,,,
21,5,4.6,,,,,,,,,,,,,,,,,
21,5,4.9,,,,,,,,,,,,,,,,,
21,5,5.5,,,,,,,,,,,,,,,,,
21,5,4.9,,,,,,,,,,,,,,,,,
21,5,6.2,,,,,,,,,,,,,,,,,
21,6,6.9,,,,,,,,,,,,,,,,,
21,6,4.1,,,,,,,,,,,,,,,,,
21,6,6.1,,,,,,,,,,,,,,,,,
21,6,7.9,,,,,,,,,,,,,,,,,
21,6,5.4,,,,,,,,,,,,,,,,,
21,6,6.1,,,,,,,,,,,,,,,,,
21,6,7.4,,,,,,,,,,,,,,,,,
21,6,6.1,,,,,,,,,,,,,,,,,
21,6,4,,,,,,,,,,,,,,,,,
21,6,4.2,,,,,,,,,,,,,,,,,
21,6,6.4,,,,,,,,,,,,,,,,,
21,6,6.8,,,,,,,,,,,,,,,,,
21,6,7,,,,,,,,,,,,,,,,,
21,6,5.3,,,,,,,,,,,,,,,,,
21,6,4,,,,,,,,,,,,,,,,,
21,6,6.8,,,,,,,,,,,,,,,,,
21,7,6.3,,,,,,,,,,,,,,,,,
21,7,5.1,,,,,,,,,,,,,,,,,
21,7,5.3,,,,,,,,,,,,,,,,,
21,7,7,,,,,,,,,,,,,,,,,
21,7,6.3,,,,,,,,,,,,,,,,,
21,7,6.7,,,,,,,,,,,,,,,,,
21,7,6.7,,,,,,,,,,,,,,,,,
21,7,6,,,,,,,,,,,,,,,,,
21,7,4,,,,,,,,,,,,,,,,,
21,7,5.8,,,,,,,,,,,,,,,,,
21,7,5.4,,,,,,,,,,,,,,,,,
21,7,5.6,,,,,,,,,,,,,,,,,
21,7,5.5,,,,,,,,,,,,,,,,,
21,7,5.1,,,,,,,,,,,,,,,,,
21,7,5.7,,,,,,,,,,,,,,,,,
21,7,3.2,,,,,,,,,,,,,,,,,
21,7,4.8,,,,,,,,,,,,,,,,,
21,7,6.5,,,,,,,,,,,,,,,,,
21,7,5.7,,,,,,,,,,,,,,,,,
21,7,4.7,,,,,,,,,,,,,,,,,
21,7,5.9,,,,,,,,,,,,,,,,,
21,7,4.4,,,,,,,,,,,,,,,,,
21,7,7.2,,,,,,,,,,,,,,,,,
21,7,5.5,,,,,,,,,,,,,,,,,
21,7,5.7,,,,,,,,,,,,,,,,,
21,7,6.4,,,,,,,,,,,,,,,,,
21,7,4,,,,,,,,,,,,,,,,,
21,7,5.6,,,,,,,,,,,,,,,,,
21,7,4,,,,,,,,,,,,,,,,,
21,7,4.9,,,,,,,,,,,,,,,,,
21,7,4.9,,,,,,,,,,,,,,,,,
21,7,5.6,,,,,,,,,,,,,,,,,
21,7,5.2,,,,,,,,,,,,,,,,,
24,1,5.69,,,,,,,,,,,,,,,,,
24,2,5.69,,,,,,,,,,,,,,,,,
24,3,5.8,,,,,,,,,,,,,,,,,
24,3,4.8,,,,,,,,,,,,,,,,,
24,4,4.6,,,,,,,,,,,,,,,,,
24,4,4.7,,,,,,,,,,,,,,,,,
24,4,5.8,,,,,,,,,,,,,,,,,
24,4,6,,,,,,,,,,,,,,,,,
24,5,4.6,,,,,,,,,,,,,,,,,
24,5,4.5,,,,,,,,,,,,,,,,,
24,5,4.9,,,,,,,,,,,,,,,,,
24,5,4.2,,,,,,,,,,,,,,,,,
24,5,5.7,,,,,,,,,,,,,,,,,
24,5,5.3,,,,,,,,,,,,,,,,,
24,5,5.4,,,,,,,,,,,,,,,,,
24,5,7,,,,,,,,,,,,,,,,,
24,6,5.7,,,,,,,,,,,,,,,,,
24,6,6.6,,,,,,,,,,,,,,,,,
24,6,7.5,,,,,,,,,,,,,,,,,
24,6,7.8,,,,,,,,,,,,,,,,,
24,6,5.7,,,,,,,,,,,,,,,,,
24,6,6.9,,,,,,,,,,,,,,,,,
24,6,5.1,,,,,,,,,,,,,,,,,
24,6,7,,,,,,,,,,,,,,,,,
24,6,4.3,,,,,,,,,,,,,,,,,
24,6,4.8,,,,,,,,,,,,,,,,,
24,6,6.8,,,,,,,,,,,,,,,,,
24,6,4,,,,,,,,,,,,,,,,,
24,6,4.9,,,,,,,,,,,,,,,,,
24,6,5.4,,,,,,,,,,,,,,,,,
24,6,4.3,,,,,,,,,,,,,,,,,
24,6,4,,,,,,,,,,,,,,,,,
24,7,5.6,,,,,,,,,,,,,,,,,
24,7,6.1,,,,,,,,,,,,,,,,,
24,7,4.7,,,,,,,,,,,,,,,,,
24,7,7.5,,,,,,,,,,,,,,,,,
24,7,5.1,,,,,,,,,,,,,,,,,
24,7,6.3,,,,,,,,,,,,,,,,,
24,7,5.9,,,,,,,,,,,,,,,,,
24,7,6.4,,,,,,,,,,,,,,,,,
24,7,7.6,,,,,,,,,,,,,,,,,
24,7,7,,,,,,,,,,,,,,,,,
24,7,5,,,,,,,,,,,,,,,,,
24,7,5.5,,,,,,,,,,,,,,,,,
24,7,4.6,,,,,,,,,,,,,,,,,
24,7,4,,,,,,,,,,,,,,,,,
24,7,5.3,,,,,,,,,,,,,,,,,
24,7,8.1,,,,,,,,,,,,,,,,,
24,7,4.8,,,,,,,,,,,,,,,,,
24,7,5.8,,,,,,,,,,,,,,,,,
24,7,5.6,,,,,,,,,,,,,,,,,
24,7,7.6,,,,,,,,,,,,,,,,,
24,7,6.5,,,,,,,,,,,,,,,,,
24,7,4.3,,,,,,,,,,,,,,,,,
24,7,7.7,,,,,,,,,,,,,,,,,
24,7,5.5,,,,,,,,,,,,,,,,,
24,7,6.1,,,,,,,,,,,,,,,,,
24,7,5.2,,,,,,,,,,,,,,,,,
24,7,5.7,,,,,,,,,,,,,,,,,
24,7,7.9,,,,,,,,,,,,,,,,,
24,7,8.5,,,,,,,,,,,,,,,,,
24,7,6.7,,,,,,,,,,,,,,,,,
24,7,7.1,,,,,,,,,,,,,,,,,
24,7,6,,,,,,,,,,,,,,,,,
24,7,6.8,,,,,,,,,,,,,,,,,
